Time,FuelQuantity,OilPressure,OilTemperature,LatitudePosition,LongitudePosition
02-Jun-2001 06:02:34.000,7904,85.4699935913086,104.260772705078,44.9479902224419,-64.7257818722803
02-Jun-2001 06:02:35.000,7904,85.4699935913086,105.603881835938,44.94781789713,-64.7273289706362
02-Jun-2001 06:02:36.000,7904,85.4699935913086,104.260772705078,44.9474732465062,-64.7293815565737
02-Jun-2001 06:02:37.000,7904,85.4699935913086,104.260772705078,44.9474732465062,-64.730943972735
02-Jun-2001 06:02:38.000,7904,85.4699935913086,-390,44.9471285958823,-64.733165054533
02-Jun-2001 06:02:39.000,7904,85.4699935913086,104.260772705078,44.9469601000218,-64.7347121528889
02-Jun-2001 06:02:40.000,7904,85.4699935913086,104.260772705078,44.9467877747099,-64.7369485524924
02-Jun-2001 06:02:41.000,7904,87.911994934082,-390,44.946615449398,-64.7383118371822
02-Jun-2001 06:02:42.000,7904,83.0279998779297,104.260772705078,44.9464431240861,-64.7405482367858
02-Jun-2001 06:02:43.000,7904,85.4699935913086,-390,44.9462707987741,-64.7420953351416
02-Jun-2001 06:02:44.000,7904,85.4699935913086,104.260772705078,44.9460984734622,-64.7443317347451
02-Jun-2001 06:02:45.000,7904,85.4699935913086,104.260772705078,44.9459299776017,-64.7456950194349
02-Jun-2001 06:02:46.000,7904,85.4699935913086,104.260772705078,44.9457576522898,-64.747916101233
02-Jun-2001 06:02:47.000,7904,85.4699935913086,104.260772705078,44.9455853269779,-64.7494785173943
02-Jun-2001 06:02:48.000,7904,85.4699935913086,104.260772705078,44.945240676354,-64.7517149169978
02-Jun-2001 06:02:49.000,7904,85.4699935913086,104.260772705078,44.945240676354,-64.7532466975482
02-Jun-2001 06:02:50.000,7904,85.4699935913086,105.603881835938,44.9448998551816,-64.7552992834857
02-Jun-2001 06:02:51.000,7904,85.4699935913086,104.260772705078,44.9447275298697,-64.756861699647
02-Jun-2001 06:02:52.000,7904,85.4699935913086,104.260772705078,44.9445552045577,-64.759082781445
02-Jun-2001 06:02:53.000,7904,85.4699935913086,105.603881835938,44.9443828792458,-64.7606298798009
02-Jun-2001 06:02:54.000,7904,85.4699935913086,104.260772705078,44.9442105539339,-64.7628662794044
02-Jun-2001 06:02:55.000,7904,85.4699935913086,105.603881835938,44.9440420580734,-64.7642448818997
02-Jun-2001 06:02:56.000,7904,85.4699935913086,104.260772705078,44.9438697327615,-64.7664659636977
02-Jun-2001 06:02:57.000,7904,85.4699935913086,105.603881835938,44.9436974074495,-64.7680130620536
02-Jun-2001 06:02:58.000,7904,85.4699935913086,104.260772705078,44.9435250821376,-64.7702494616571
02-Jun-2001 06:02:59.000,7904,83.0279998779297,105.603881835938,44.9433527568257,-64.7716280641524
02-Jun-2001 06:03:00.000,7904,85.4699935913086,105.603881835938,44.9430119356533,-64.7738491459505
02-Jun-2001 06:03:01.000,7904,85.4699935913086,104.260772705078,44.9428396103413,-64.7753962443063
02-Jun-2001 06:03:02.000,7904,85.4699935913086,104.260772705078,44.9426672850294,-64.7776326439098
02-Jun-2001 06:03:03.000,7904,85.4699935913086,104.260772705078,44.9424949597175,-64.7789959285996
02-Jun-2001 06:03:04.000,7904,85.4699935913086,104.260772705078,44.9423226344056,-64.7812323282032
02-Jun-2001 06:03:05.000,7904,85.4699935913086,105.603881835938,44.9421503090937,-64.782779426559
02-Jun-2001 06:03:06.000,7904,85.4699935913086,105.603881835938,44.9419818132331,-64.7850158261625
02-Jun-2001 06:03:07.000,7904,85.4699935913086,105.603881835938,44.9418094879212,-64.7863791108524
02-Jun-2001 06:03:08.000,7904,0,104.260772705078,44.9416371626093,-64.7886001926504
02-Jun-2001 06:03:09.000,7904,85.4699935913086,105.603881835938,44.9414648372974,-64.7901626088117
02-Jun-2001 06:03:10.000,7904,85.4699935913086,104.260772705078,44.9411201866736,-64.7922151947492
02-Jun-2001 06:03:11.000,7904,0,104.260772705078,44.940951690813,-64.7937622931051
02-Jun-2001 06:03:12.000,7904,85.4699935913086,105.603881835938,44.9407793655011,-64.7959833749031
02-Jun-2001 06:03:13.000,7904,85.4699935913086,105.603881835938,44.9406070401892,-64.7973619773984
02-Jun-2001 06:03:14.000,7904,0,105.603881835938,44.9404347148773,-64.7995983770019
02-Jun-2001 06:03:15.000,7904,85.4699935913086,105.603881835938,44.9402623895654,-64.8011454753578
02-Jun-2001 06:03:16.000,7904,0,105.603881835938,44.9400938937048,-64.8033665571558
02-Jun-2001 06:03:17.000,7904,83.0279998779297,105.603881835938,44.9399215683929,-64.8047451596511
02-Jun-2001 06:03:18.000,7904,0,105.603881835938,44.9395769177691,-64.8069815592546
02-Jun-2001 06:03:19.000,7904,85.4699935913086,105.603881835938,44.9395769177691,-64.808513339805
02-Jun-2001 06:03:20.000,7904,85.4699935913086,105.603881835938,44.9392322671453,-64.810581243548
02-Jun-2001 06:03:21.000,7904,85.4699935913086,105.603881835938,44.9390637712847,-64.8121283419038
02-Jun-2001 06:03:22.000,7904,83.0279998779297,104.260772705078,44.9388914459728,-64.8143647415073
02-Jun-2001 06:03:23.000,7904,85.4699935913086,105.603881835938,44.9387191206609,-64.8157433440026
02-Jun-2001 06:03:24.000,7904,85.4699935913086,105.603881835938,44.938546795349,-64.8179644258007
02-Jun-2001 06:03:25.000,7904,85.4699935913086,105.603881835938,44.9383744700371,-64.8195115241565
02-Jun-2001 06:03:26.000,7904,85.4699935913086,105.603881835938,44.9382021447251,-64.821564110094
02-Jun-2001 06:03:27.000,7904,85.4699935913086,105.603881835938,44.9380336488646,-64.8231265262554
02-Jun-2001 06:03:28.000,7904,85.4699935913086,105.603881835938,44.9378613235527,-64.8253476080534
02-Jun-2001 06:03:29.000,7904,83.0279998779297,105.603881835938,44.9376889982408,-64.8267108927432
02-Jun-2001 06:03:30.000,7904,85.4699935913086,105.603881835938,44.9373443476169,-64.8289472923467
02-Jun-2001 06:03:31.000,7904,85.4699935913086,105.603881835938,44.937172022305,-64.8304943907026
02-Jun-2001 06:03:32.000,7904,85.4699935913086,105.603881835938,44.9370035264445,-64.8327307903061
02-Jun-2001 06:03:33.000,7904,85.4699935913086,105.603881835938,44.9368312011326,-64.8340940749959
02-Jun-2001 06:03:34.000,7904,85.4699935913086,105.603881835938,44.9366588758207,-64.8363304745994
02-Jun-2001 06:03:35.000,7904,85.4699935913086,105.603881835938,44.9364865505087,-64.8377090770947
02-Jun-2001 06:03:36.000,7904,85.4699935913086,105.603881835938,44.9363142251968,-64.8399454766982
02-Jun-2001 06:03:37.000,7904,85.4699935913086,105.603881835938,44.9361418998849,-64.8414772572486
02-Jun-2001 06:03:38.000,7904,83.0279998779297,105.603881835938,44.9359734040244,-64.8437136568521
02-Jun-2001 06:03:39.000,7904,85.4699935913086,105.603881835938,44.9358010787125,-64.8450922593474
02-Jun-2001 06:03:40.000,7904,85.4699935913086,105.603881835938,44.9354564280886,-64.847328658951
02-Jun-2001 06:03:41.000,7904,85.4699935913086,105.603881835938,44.9354564280886,-64.8488604395013
02-Jun-2001 06:03:42.000,7904,85.4699935913086,105.603881835938,44.9351156069162,-64.8509130254388
02-Jun-2001 06:03:43.000,7904,85.4699935913086,105.603881835938,44.9349432816043,-64.8524754416001
02-Jun-2001 06:03:44.000,7904,85.4699935913086,105.603881835938,44.9347709562924,-64.8547118412037
02-Jun-2001 06:03:45.000,7904,85.4699935913086,105.603881835938,44.9345986309804,-64.8560751258935
02-Jun-2001 06:03:46.000,7904,85.4699935913086,105.603881835938,44.9344263056685,-64.8582962076915
02-Jun-2001 06:03:47.000,7904,85.4699935913086,105.603881835938,44.9342539803566,-64.8598586238529
02-Jun-2001 06:03:48.000,7904,83.0279998779297,105.603881835938,44.9340854844961,-64.8620797056509
02-Jun-2001 06:03:49.000,7904,85.4699935913086,105.603881835938,44.9339131591842,-64.8634583081462
02-Jun-2001 06:03:50.000,7896,85.4699935913086,105.603881835938,44.9337408338722,-64.8656793899442
02-Jun-2001 06:03:51.000,7896,85.4699935913086,105.603881835938,44.9335685085603,-64.8672418061056
02-Jun-2001 06:03:52.000,7896,83.0279998779297,105.603881835938,44.9332238579365,-64.869294392043
02-Jun-2001 06:03:53.000,7896,85.4699935913086,105.603881835938,44.9332238579365,-64.8708261725934
02-Jun-2001 06:03:54.000,7896,85.4699935913086,105.603881835938,44.932883036764,-64.8730625721969
02-Jun-2001 06:03:55.000,7896,85.4699935913086,105.603881835938,44.9327107114521,-64.8744411746922
02-Jun-2001 06:03:56.000,7896,85.4699935913086,105.603881835938,44.9325383861402,-64.8766775742957
02-Jun-2001 06:03:57.000,7896,85.4699935913086,105.603881835938,44.9323660608283,-64.8782093548461
02-Jun-2001 06:03:58.000,7896,85.4699935913086,105.603881835938,44.9321937355164,-64.8802772585891
02-Jun-2001 06:03:59.000,7896,83.0279998779297,104.260772705078,44.9320252396558,-64.8818243569449
02-Jun-2001 06:04:00.000,7896,85.4699935913086,105.603881835938,44.9318529143439,-64.8840607565485
02-Jun-2001 06:04:01.000,7896,85.4699935913086,105.603881835938,44.931680589032,-64.8854393590438
02-Jun-2001 06:04:02.000,7896,85.4699935913086,105.603881835938,44.9313359384082,-64.8876604408418
02-Jun-2001 06:04:03.000,7896,85.4699935913086,105.603881835938,44.9311674425476,-64.8892075391976
02-Jun-2001 06:04:04.000,7896,85.4699935913086,105.603881835938,44.9309951172357,-64.8914439388012
02-Jun-2001 06:04:05.000,7896,83.0279998779297,105.603881835938,44.9308227919238,-64.892807223491
02-Jun-2001 06:04:06.000,7896,85.4699935913086,105.603881835938,44.9306504666119,-64.8950436230945
02-Jun-2001 06:04:07.000,7896,85.4699935913086,105.603881835938,44.9304781413,-64.8965907214504
02-Jun-2001 06:04:08.000,7896,85.4699935913086,105.603881835938,44.9303058159881,-64.8986433073878
02-Jun-2001 06:04:09.000,7896,85.4699935913086,105.603881835938,44.9301373201275,-64.9001904057437
02-Jun-2001 06:04:10.000,7896,85.4699935913086,105.603881835938,44.9297926695037,-64.9024114875417
02-Jun-2001 06:04:11.000,7896,85.4699935913086,105.603881835938,44.9297926695037,-64.903790090037
02-Jun-2001 06:04:12.000,7896,85.4699935913086,105.603881835938,44.9294480188799,-64.9060264896405
02-Jun-2001 06:04:13.000,7896,85.4699935913086,105.603881835938,44.929275693568,-64.9074050921359
02-Jun-2001 06:04:14.000,7896,85.4699935913086,105.603881835938,44.9291071977074,-64.9096414917394
02-Jun-2001 06:04:15.000,7896,85.4699935913086,105.603881835938,44.9289348723955,-64.9111732722897
02-Jun-2001 06:04:16.000,7896,85.4699935913086,105.603881835938,44.9287625470836,-64.9132411760327
02-Jun-2001 06:04:17.000,7896,83.0279998779297,105.603881835938,44.9285902217717,-64.9147882743886
02-Jun-2001 06:04:18.000,7896,85.4699935913086,105.603881835938,44.9284178964598,-64.9170246739921
02-Jun-2001 06:04:19.000,7896,85.4699935913086,105.603881835938,44.9282455711478,-64.9183879586819
02-Jun-2001 06:04:20.000,7896,83.0279998779297,105.603881835938,44.9280770752873,-64.9206090404799
02-Jun-2001 06:04:21.000,7896,85.4699935913086,106.946990966797,44.9279047499754,-64.9219876429752
02-Jun-2001 06:04:22.000,7896,85.4699935913086,105.603881835938,44.9275600993516,-64.9242240425787
02-Jun-2001 06:04:23.000,7896,85.4699935913086,106.946990966797,44.9275600993516,-64.9256026450741
02-Jun-2001 06:04:24.000,7896,85.4699935913086,105.603881835938,44.9272192781791,-64.9278390446776
