Time,Altitude,ExhaustTemperature,FuelFlow,FanSpeed,TrueAirSpeed,WindDirection,WindSpeed
02-Jun-2001 05:54:56.000,9589,583,2168,91.90625,293.9375,-58.35938,20.9179744720459
02-Jun-2001 05:54:56.250,9599,583,2168,91.9375,293.875,-58.35938,20.9179744720459
02-Jun-2001 05:54:56.500,9612,583,2168,91.9375,294,-58.35938,20.9179744720459
02-Jun-2001 05:54:56.750,9624,583,2168,92,294.25,-58.35938,20.9179744720459
02-Jun-2001 05:54:57.000,9637,583,2168,92,294.5,-58.35938,21.9140682220459
02-Jun-2001 05:54:57.250,9647,583,2168,92,294.3125,-57.656255,21.9140682220459
02-Jun-2001 05:54:57.500,9660,583,2168,92,294.1875,-57.656255,21.9140682220459
02-Jun-2001 05:54:57.750,9671,583,2168,92,294,-56.95313,21.9140682220459
02-Jun-2001 05:54:58.000,9683,583,2168,92,294,-56.95313,20.9179744720459
02-Jun-2001 05:54:58.250,9694,583,2168,92.03125,294.0625,-56.95313,21.9140682220459
02-Jun-2001 05:54:58.500,9704,584,2168,92.03125,294.0625,-56.95313,21.9140682220459
02-Jun-2001 05:54:58.750,9715,584,2168,92.03125,294,-56.95313,21.9140682220459
02-Jun-2001 05:54:59.000,9729,584,2168,92.03125,294.0625,-57.656255,21.9140682220459
02-Jun-2001 05:54:59.250,9737,584,2168,92.0625,294.1875,-57.656255,21.9140682220459
02-Jun-2001 05:54:59.500,9750,584,2168,92.0625,294.4375,-57.656255,21.9140682220459
02-Jun-2001 05:54:59.750,9761,584,2168,92.0625,294.6875,-58.35938,21.9140682220459
02-Jun-2001 05:55:00.000,9774,584,2168,92.0625,295.0625,-59.062505,22.9101619720459
02-Jun-2001 05:55:00.250,9786,585,2160,92.03125,295.1875,-59.062505,22.9101619720459
02-Jun-2001 05:55:00.500,9797,585,2160,92.03125,294.8125,-59.062505,22.9101619720459
02-Jun-2001 05:55:00.750,9809,585,2160,92.03125,294.5625,-59.062505,22.9101619720459
02-Jun-2001 05:55:01.000,9820,585,2160,92,294.375,-59.062505,22.9101619720459
02-Jun-2001 05:55:01.250,9833,585,2160,92,294,-59.062505,21.9140682220459
02-Jun-2001 05:55:01.500,9842,585,2160,92.03125,293.8125,-59.062505,21.9140682220459
02-Jun-2001 05:55:01.750,9852,585,2160,92.03125,293.75,-60.468755,21.9140682220459
02-Jun-2001 05:55:02.000,9864,585,2152,92.03125,293.75,-61.17188,21.9140682220459
02-Jun-2001 05:55:02.250,9876,585.5,2152,92,293.625,-62.57813,21.9140682220459
02-Jun-2001 05:55:02.500,9887,585.5,2152,92,293.6875,-63.281255,20.9179744720459
02-Jun-2001 05:55:02.750,9897,585.5,2152,92,293.75,-64.687505,20.9179744720459
02-Jun-2001 05:55:03.000,9908,585.5,2152,92,293.625,-65.39063,20.9179744720459
02-Jun-2001 05:55:03.250,9920,585.5,2144,92,293.5,-66.093755,20.9179744720459
02-Jun-2001 05:55:03.500,9930,585.5,2144,92,293.5,-67.500005,20.9179744720459
02-Jun-2001 05:55:03.750,9942,585.5,2144,92,293.25,-68.20313,20.9179744720459
02-Jun-2001 05:55:04.000,9952,585.5,2144,92.03125,293.25,-68.906255,20.9179744720459
02-Jun-2001 05:55:04.250,9963,585.5,2144,92.03125,293.3125,-69.60938,20.9179744720459
02-Jun-2001 05:55:04.500,9973,585.5,2144,92.125,293.3125,-70.312505,20.9179744720459
02-Jun-2001 05:55:04.750,9984,586.5,2152,92.15625,293.1875,-71.01563,20.9179744720459
02-Jun-2001 05:55:05.000,9995,586.5,2152,92.1875,293.3125,-71.718755,20.9179744720459
02-Jun-2001 05:55:05.250,10005,586.5,2152,92.1875,293.4375,-72.42188,20.9179744720459
02-Jun-2001 05:55:05.500,10014,586.5,2152,92.1875,293.5,-73.82813,20.9179744720459
02-Jun-2001 05:55:05.750,10026,586.5,2144,92.15625,293.625,-74.531255,20.9179744720459
02-Jun-2001 05:55:06.000,10036,586.5,2144,92.125,293.75,-75.23438,20.9179744720459
02-Jun-2001 05:55:06.250,10045,586.5,2144,92.125,293.875,-75.937505,20.9179744720459
02-Jun-2001 05:55:06.500,10056,586.5,2144,92.125,293.9375,-75.937505,20.9179744720459
02-Jun-2001 05:55:06.750,10066,587,2144,92.125,294.1875,-75.937505,20.9179744720459
02-Jun-2001 05:55:07.000,10076,587,2144,92.125,294.25,-75.937505,20.9179744720459
02-Jun-2001 05:55:07.250,10085,587,2144,92.15625,294.3125,-75.937505,21.9140682220459
02-Jun-2001 05:55:07.500,10095,587,2144,92.15625,294.25,-75.937505,20.9179744720459
02-Jun-2001 05:55:07.750,10103,587,2144,92.15625,294.0625,-75.937505,20.9179744720459
02-Jun-2001 05:55:08.000,10113,587,2144,92.15625,293.9375,-75.23438,20.9179744720459
02-Jun-2001 05:55:08.250,10123,587,2144,92.15625,293.875,-75.23438,20.9179744720459
02-Jun-2001 05:55:08.500,10133,588,2144,92.1875,293.8125,-75.23438,20.9179744720459
02-Jun-2001 05:55:08.750,10142,588,2144,92.1875,293.875,-75.23438,20.9179744720459
02-Jun-2001 05:55:09.000,10150,588,2144,92.21875,293.9375,-75.23438,20.9179744720459
02-Jun-2001 05:55:09.250,10160,588,2144,92.21875,294,-74.531255,20.9179744720459
02-Jun-2001 05:55:09.500,10168,588,2144,92.21875,294,-74.531255,20.9179744720459
02-Jun-2001 05:55:09.750,10178,589,2144,92.21875,294.1875,-74.531255,20.9179744720459
02-Jun-2001 05:55:10.000,10186,589,2144,92.21875,294.3125,-73.82813,20.9179744720459
02-Jun-2001 05:55:10.250,10195,589,2144,92.21875,294.4375,-73.82813,20.9179744720459
02-Jun-2001 05:55:10.500,10205,589,2144,92.21875,294.625,-73.125005,20.9179744720459
02-Jun-2001 05:55:10.750,10214,589,2144,92.21875,294.75,-73.125005,21.9140682220459
02-Jun-2001 05:55:11.000,10223,589,2144,92.21875,294.875,-72.42188,21.9140682220459
02-Jun-2001 05:55:11.250,10231,589,2144,92.21875,294.75,-72.42188,21.9140682220459
02-Jun-2001 05:55:11.500,10240,589,2144,92.21875,294.8125,-71.718755,21.9140682220459
02-Jun-2001 05:55:11.750,10250,589,2144,92.21875,294.875,-71.718755,21.9140682220459
02-Jun-2001 05:55:12.000,10258,589,2144,92.21875,295.0625,-71.01563,21.9140682220459
02-Jun-2001 05:55:12.250,10266,589,2144,92.21875,295.1875,-71.01563,21.9140682220459
02-Jun-2001 05:55:12.500,10277,589,2144,92.21875,295.1875,-71.01563,21.9140682220459
02-Jun-2001 05:55:12.750,10286,589,2144,92.21875,295.375,-71.01563,21.9140682220459
02-Jun-2001 05:55:13.000,10295,589,2136,92.21875,295.5625,-71.01563,21.9140682220459
02-Jun-2001 05:55:13.250,10303,589,2136,92.21875,295.5625,-71.01563,21.9140682220459
02-Jun-2001 05:55:13.500,10311,589,2136,92.28125,295.75,-71.01563,22.9101619720459
02-Jun-2001 05:55:13.750,10319,589,2136,92.28125,295.75,-70.312505,22.9101619720459
02-Jun-2001 05:55:14.000,10330,589,2136,92.28125,295.8125,-70.312505,22.9101619720459
02-Jun-2001 05:55:14.250,10336,589,2136,92.21875,295.75,-70.312505,22.9101619720459
02-Jun-2001 05:55:14.500,10345,589,2136,92.21875,295.8125,-69.60938,22.9101619720459
02-Jun-2001 05:55:14.750,10355,589,2128,92.1875,295.9375,-69.60938,22.9101619720459
02-Jun-2001 05:55:15.000,10360,589,2128,92.1875,295.8125,-69.60938,22.9101619720459
02-Jun-2001 05:55:15.250,10371,589,2128,92.15625,296.125,-69.60938,22.9101619720459
02-Jun-2001 05:55:15.500,10378,589,2128,92.15625,296.375,-69.60938,22.9101619720459
02-Jun-2001 05:55:15.750,10386,589,2128,92.15625,296.3125,-69.60938,22.9101619720459
02-Jun-2001 05:55:16.000,10394,589,2128,92.15625,296.4375,-69.60938,22.9101619720459
02-Jun-2001 05:55:16.250,10404,589,2128,92.15625,297,-69.60938,23.9062557220459
02-Jun-2001 05:55:16.500,10410,589,2128,92.1875,296.9375,-69.60938,23.9062557220459
02-Jun-2001 05:55:16.750,10419,589,2128,92.1875,297,-69.60938,23.9062557220459
02-Jun-2001 05:55:17.000,10426,589,2128,92.1875,297.375,-69.60938,23.9062557220459
02-Jun-2001 05:55:17.250,10433,589,2128,92.21875,297.25,-69.60938,23.9062557220459
02-Jun-2001 05:55:17.500,10440,589,2128,92.21875,297.375,-70.312505,23.9062557220459
02-Jun-2001 05:55:17.750,10449,589,2128,92.21875,297.75,-70.312505,23.9062557220459
02-Jun-2001 05:55:18.000,10453,589.5,2136,92.21875,298,-70.312505,23.9062557220459
02-Jun-2001 05:55:18.250,10461,589.5,2136,92.21875,298.125,-71.01563,23.9062557220459
02-Jun-2001 05:55:18.500,10470,589.5,2136,92.21875,298.25,-71.01563,23.9062557220459
02-Jun-2001 05:55:18.750,10476,589.5,2128,92.21875,298.5,-71.01563,23.9062557220459
02-Jun-2001 05:55:19.000,10483,589.5,2128,92.21875,298.6875,-71.01563,23.9062557220459
02-Jun-2001 05:55:19.250,10488,589.5,2128,92.1875,298.8125,-71.01563,23.9062557220459
02-Jun-2001 05:55:19.500,10495,589.5,2128,92.1875,298.9375,-71.718755,23.9062557220459
02-Jun-2001 05:55:19.750,10502,589.5,2128,92.1875,299.125,-72.42188,23.9062557220459
02-Jun-2001 05:55:20.000,10507,589.5,2128,92.21875,299.3125,-72.42188,23.9062557220459
02-Jun-2001 05:55:20.250,10516,590.5,2128,92.28125,299.4375,-71.718755,24.9023494720459
02-Jun-2001 05:55:20.500,10518,590.5,2128,92.28125,299.6875,-71.718755,24.9023494720459
02-Jun-2001 05:55:20.750,10526,590.5,2128,92.28125,299.875,-71.01563,24.9023494720459
02-Jun-2001 05:55:21.000,10535,590.5,2128,92.28125,300,-71.01563,24.9023494720459
02-Jun-2001 05:55:21.250,10539,590.5,2128,92.28125,300.3125,-71.01563,24.9023494720459
02-Jun-2001 05:55:21.500,10543,590.5,2128,92.28125,300.3125,-71.01563,24.9023494720459
02-Jun-2001 05:55:21.750,10550,590.5,2128,92.28125,300.5625,-71.01563,24.9023494720459
02-Jun-2001 05:55:22.000,10556,590.5,2128,92.28125,300.9375,-70.312505,24.9023494720459
02-Jun-2001 05:55:22.250,10563,590.5,2128,92.21875,301.0625,-70.312505,24.9023494720459
02-Jun-2001 05:55:22.500,10570,590.5,2128,92.21875,300.9375,-70.312505,24.9023494720459
02-Jun-2001 05:55:22.750,10573,590.5,2128,92.21875,301.375,-70.312505,24.9023494720459
02-Jun-2001 05:55:23.000,10578,590.5,2120,92.21875,301.5625,-71.01563,24.9023494720459
02-Jun-2001 05:55:23.250,10582,590.5,2120,92.21875,301.5,-71.01563,24.9023494720459
02-Jun-2001 05:55:23.500,10589,590.5,2120,92.21875,301.8125,-71.718755,24.9023494720459
02-Jun-2001 05:55:23.750,10593,590.5,2120,92.21875,302.0625,-72.42188,24.9023494720459
02-Jun-2001 05:55:24.000,10599,590.5,2128,92.21875,302.5,-72.42188,24.9023494720459
02-Jun-2001 05:55:24.250,10604,590.5,2128,92.21875,302.3125,-73.125005,24.9023494720459
02-Jun-2001 05:55:24.500,10608,590.5,2128,92.21875,302.6875,-73.125005,24.9023494720459
02-Jun-2001 05:55:24.750,10612,590.5,2128,92.28125,302.6875,-73.125005,24.9023494720459
02-Jun-2001 05:55:25.000,10618,590.5,2128,92.28125,303,-73.125005,24.9023494720459
02-Jun-2001 05:55:25.250,10624,590.5,2128,92.28125,303.25,-73.125005,24.9023494720459
02-Jun-2001 05:55:25.500,10628,590.5,2128,92.28125,303.375,-73.125005,24.9023494720459
02-Jun-2001 05:55:25.750,10633,590.5,2128,92.21875,303.5625,-73.82813,24.9023494720459
02-Jun-2001 05:55:26.000,10638,590.5,2128,92.21875,303.6875,-73.82813,24.9023494720459
02-Jun-2001 05:55:26.250,10643,590.5,2128,92.28125,304,-74.531255,24.9023494720459
02-Jun-2001 05:55:26.500,10646,590.5,2128,92.28125,304.3125,-74.531255,24.9023494720459
02-Jun-2001 05:55:26.750,10651,590.5,2128,92.28125,304.5,-74.531255,24.9023494720459
02-Jun-2001 05:55:27.000,10656,590.5,2128,92.28125,304.375,-74.531255,24.9023494720459
02-Jun-2001 05:55:27.250,10661,590.5,2128,92.28125,304.9375,-74.531255,24.9023494720459
02-Jun-2001 05:55:27.500,10665,590.5,2128,92.28125,304.875,-74.531255,24.9023494720459
02-Jun-2001 05:55:27.750,10670,591,2128,92.28125,304.9375,-74.531255,24.9023494720459
02-Jun-2001 05:55:28.000,10676,591,2128,92.3125,305.625,-74.531255,24.9023494720459
02-Jun-2001 05:55:28.250,10680,591,2128,92.3125,305.625,-75.23438,24.9023494720459
02-Jun-2001 05:55:28.500,10684,590.5,2120,92.28125,305.9375,-75.23438,24.9023494720459
02-Jun-2001 05:55:28.750,10689,590.5,2120,92.28125,306.375,-75.23438,24.9023494720459
02-Jun-2001 05:55:29.000,10693,590.5,2120,92.28125,306.375,-75.937505,24.9023494720459
02-Jun-2001 05:55:29.250,10696,590.5,2120,92.21875,306.625,-75.937505,24.9023494720459
02-Jun-2001 05:55:29.500,10703,590.5,2120,92.21875,306.875,-76.64063,24.9023494720459
02-Jun-2001 05:55:29.750,10707,590.5,2120,92.1875,307,-76.64063,24.9023494720459
02-Jun-2001 05:55:30.000,10713,590.5,2120,92.1875,307.125,-76.64063,24.9023494720459
02-Jun-2001 05:55:30.250,10717,590.5,2120,92.1875,307.25,-76.64063,24.9023494720459
02-Jun-2001 05:55:30.500,10720,590.5,2120,92.1875,307.75,-76.64063,24.9023494720459
02-Jun-2001 05:55:30.750,10726,590.5,2120,92.1875,307.75,-77.343755,24.9023494720459
02-Jun-2001 05:55:31.000,10732,590.5,2120,92.28125,307.9375,-77.343755,24.9023494720459
02-Jun-2001 05:55:31.250,10734,590.5,2120,92.28125,308.25,-77.343755,24.9023494720459
02-Jun-2001 05:55:31.500,10739,590.5,2120,92.3125,308.5,-77.343755,24.9023494720459
02-Jun-2001 05:55:31.750,10745,590.5,2120,92.3125,308.6875,-77.343755,24.9023494720459
02-Jun-2001 05:55:32.000,10750,590.5,2120,92.28125,308.875,-77.343755,24.9023494720459
02-Jun-2001 05:55:32.250,10753,590.5,2120,92.28125,308.875,-77.343755,24.9023494720459
02-Jun-2001 05:55:32.500,10757,590.5,2120,92.21875,309.25,-77.343755,24.9023494720459
02-Jun-2001 05:55:32.750,10763,590.5,2120,92.21875,309.375,-77.343755,24.9023494720459
02-Jun-2001 05:55:33.000,10767,590.5,2120,92.28125,309.5,-77.343755,24.9023494720459
02-Jun-2001 05:55:33.250,10774,590.5,2120,92.28125,309.8125,-77.343755,24.9023494720459
02-Jun-2001 05:55:33.500,10780,590.5,2120,92.3125,309.8125,-77.343755,25.8984432220459
02-Jun-2001 05:55:33.750,10784,590.5,2120,92.3125,310,-76.64063,24.9023494720459
02-Jun-2001 05:55:34.000,10788,590.5,2120,92.3125,310.0625,-76.64063,24.9023494720459
02-Jun-2001 05:55:34.250,10795,590.5,2120,92.3125,310.25,-76.64063,24.9023494720459
02-Jun-2001 05:55:34.500,10800,590.5,2120,92.3125,310.5625,-76.64063,24.9023494720459
02-Jun-2001 05:55:34.750,10805,590.5,2120,92.3125,310.75,-76.64063,25.8984432220459
02-Jun-2001 05:55:35.000,10810,590.5,2120,92.3125,310.8125,-76.64063,25.8984432220459
02-Jun-2001 05:55:35.250,10816,590.5,2120,92.3125,311,-75.937505,25.8984432220459
02-Jun-2001 05:55:35.500,10823,590.5,2120,92.3125,311.1875,-75.937505,25.8984432220459
02-Jun-2001 05:55:35.750,10829,590.5,2120,92.28125,311.25,-75.937505,25.8984432220459
02-Jun-2001 05:55:36.000,10835,590.5,2120,92.28125,311.375,-75.937505,25.8984432220459
02-Jun-2001 05:55:36.250,10839,590.5,2120,92.28125,311.4375,-75.23438,25.8984432220459
02-Jun-2001 05:55:36.500,10844,590.5,2112,92.21875,311.625,-75.23438,25.8984432220459
02-Jun-2001 05:55:36.750,10852,590.5,2112,92.21875,311.5625,-75.23438,25.8984432220459
02-Jun-2001 05:55:37.000,10857,590.5,2112,92.21875,311.625,-75.23438,25.8984432220459
02-Jun-2001 05:55:37.250,10861,590.5,2112,92.1875,311.875,-75.23438,25.8984432220459
02-Jun-2001 05:55:37.500,10869,590.5,2112,92.1875,311.9375,-75.23438,25.8984432220459
02-Jun-2001 05:55:37.750,10875,590.5,2112,92.1875,312.0625,-75.23438,25.8984432220459
02-Jun-2001 05:55:38.000,10879,590.5,2112,92.1875,312.125,-75.23438,25.8984432220459
02-Jun-2001 05:55:38.250,10887,590.5,2112,92.1875,312.3125,-75.23438,25.8984432220459
02-Jun-2001 05:55:38.500,10892,590.5,2112,92.21875,312.375,-74.531255,25.8984432220459
02-Jun-2001 05:55:38.750,10901,590.5,2112,92.28125,312.6875,-74.531255,25.8984432220459
02-Jun-2001 05:55:39.000,10909,590.5,2112,92.3125,312.8125,-74.531255,25.8984432220459
02-Jun-2001 05:55:39.250,10913,590.5,2112,92.34375,312.8125,-74.531255,25.8984432220459
02-Jun-2001 05:55:39.500,10921,590.5,2112,92.34375,312.875,-74.531255,25.8984432220459
02-Jun-2001 05:55:39.750,10927,590.5,2112,92.34375,312.8125,-75.23438,25.8984432220459
02-Jun-2001 05:55:40.000,10934,590.5,2112,92.34375,312.9375,-75.23438,25.8984432220459
02-Jun-2001 05:55:40.250,10940,590.5,2112,92.34375,313.1875,-75.23438,25.8984432220459
02-Jun-2001 05:55:40.500,10946,590.5,2112,92.3125,313.375,-75.23438,25.8984432220459
02-Jun-2001 05:55:40.750,10953,590.5,2112,92.3125,313.3125,-75.23438,25.8984432220459
02-Jun-2001 05:55:41.000,10960,590.5,2112,92.3125,313.5625,-75.23438,25.8984432220459
02-Jun-2001 05:55:41.250,10968,590.5,2112,92.3125,313.6875,-75.23438,25.8984432220459
02-Jun-2001 05:55:41.500,10976,590.5,2112,92.3125,313.8125,-75.23438,25.8984432220459
02-Jun-2001 05:55:41.750,10982,590.5,2112,92.3125,313.6875,-75.23438,25.8984432220459
02-Jun-2001 05:55:42.000,10988,590.5,2112,92.3125,313.75,-75.23438,25.8984432220459
02-Jun-2001 05:55:42.250,10996,590.5,2112,92.3125,313.8125,-75.23438,25.8984432220459
02-Jun-2001 05:55:42.500,11002,590.5,2112,92.3125,313.8125,-75.23438,25.8984432220459
02-Jun-2001 05:55:42.750,11008,590.5,2112,92.3125,313.75,-75.23438,25.8984432220459
02-Jun-2001 05:55:43.000,11016,590.5,2112,92.3125,313.75,-75.23438,25.8984432220459
02-Jun-2001 05:55:43.250,11022,590.5,2112,92.34375,313.875,-75.23438,25.8984432220459
02-Jun-2001 05:55:43.500,11029,590.5,2112,92.34375,313.875,-75.23438,25.8984432220459
02-Jun-2001 05:55:43.750,11035,590.5,2112,92.34375,314,-75.23438,25.8984432220459
02-Jun-2001 05:55:44.000,11040,590.5,2104,92.34375,314.0625,-75.937505,25.8984432220459
02-Jun-2001 05:55:44.250,11047,590.5,2104,92.34375,314.0625,-75.937505,25.8984432220459
02-Jun-2001 05:55:44.500,11053,590.5,2104,92.34375,314.125,-75.23438,25.8984432220459
02-Jun-2001 05:55:44.750,11059,590.5,2104,92.34375,314.25,-75.937505,25.8984432220459
02-Jun-2001 05:55:45.000,11067,590.5,2104,92.34375,314.25,-75.23438,25.8984432220459
02-Jun-2001 05:55:45.250,11073,590.5,2104,92.34375,314.25,-75.23438,25.8984432220459
02-Jun-2001 05:55:45.500,11077,590.5,2104,92.3125,314.375,-75.23438,25.8984432220459
02-Jun-2001 05:55:45.750,11085,589.5,2104,92.34375,314.5625,-75.23438,25.8984432220459
02-Jun-2001 05:55:46.000,11089,589.5,2104,92.34375,314.6875,-75.23438,25.8984432220459
02-Jun-2001 05:55:46.250,11096,589.5,2104,92.34375,314.9375,-75.23438,25.8984432220459
02-Jun-2001 05:55:46.500,11100,589.5,2104,92.3125,315.0625,-74.531255,25.8984432220459
02-Jun-2001 05:55:46.750,11105,589.5,2104,92.3125,315.3125,-74.531255,25.8984432220459
02-Jun-2001 05:55:47.000,11111,589.5,2096,92.28125,315.5,-74.531255,25.8984432220459
02-Jun-2001 05:55:47.250,11116,589.5,2096,92.28125,315.625,-74.531255,25.8984432220459
02-Jun-2001 05:55:47.500,11121,589.5,2096,92.28125,315.75,-74.531255,25.8984432220459
02-Jun-2001 05:55:47.750,11125,589.5,2096,92.28125,315.9375,-74.531255,25.8984432220459
02-Jun-2001 05:55:48.000,11130,589.5,2096,92.3125,316.1875,-74.531255,25.8984432220459
02-Jun-2001 05:55:48.250,11136,589.5,2096,92.3125,316.25,-74.531255,25.8984432220459
02-Jun-2001 05:55:48.500,11138,589.5,2096,92.34375,316.4375,-73.82813,25.8984432220459
02-Jun-2001 05:55:48.750,11145,589.5,2104,92.34375,316.6875,-73.82813,25.8984432220459
02-Jun-2001 05:55:49.000,11149,589.5,2104,92.34375,316.875,-73.82813,25.8984432220459
02-Jun-2001 05:55:49.250,11152,589.5,2104,92.34375,317.0625,-73.82813,25.8984432220459
02-Jun-2001 05:55:49.500,11158,589.5,2104,92.34375,317.25,-73.82813,25.8984432220459
02-Jun-2001 05:55:49.750,11163,589.5,2104,92.34375,317.4375,-73.82813,25.8984432220459
02-Jun-2001 05:55:50.000,11165,589.5,2104,92.34375,317.5625,-73.82813,25.8984432220459
02-Jun-2001 05:55:50.250,11170,589.5,2104,92.34375,317.875,-73.82813,25.8984432220459
02-Jun-2001 05:55:50.500,11176,589.5,2096,92.34375,318.0625,-73.82813,26.8945369720459
02-Jun-2001 05:55:50.750,11181,589.5,2096,92.34375,318.125,-73.82813,26.8945369720459
02-Jun-2001 05:55:51.000,11184,589.5,2096,92.3125,318.4375,-73.125005,26.8945369720459
02-Jun-2001 05:55:51.250,11190,589.5,2096,92.3125,318.875,-73.125005,26.8945369720459
02-Jun-2001 05:55:51.500,11193,589.5,2096,92.3125,319,-73.125005,26.8945369720459
02-Jun-2001 05:55:51.750,11197,589.5,2096,92.3125,319.25,-73.125005,26.8945369720459
02-Jun-2001 05:55:52.000,11202,589.5,2096,92.3125,319.4375,-73.125005,26.8945369720459
02-Jun-2001 05:55:52.250,11207,589.5,2096,92.3125,319.6875,-73.125005,26.8945369720459
02-Jun-2001 05:55:52.500,11211,589.5,2096,92.3125,319.875,-73.125005,26.8945369720459
02-Jun-2001 05:55:52.750,11216,589.5,2096,92.3125,320.0625,-73.125005,26.8945369720459
02-Jun-2001 05:55:53.000,11221,589.5,2096,92.3125,320.3125,-73.125005,26.8945369720459
02-Jun-2001 05:55:53.250,11227,589.5,2096,92.3125,320.25,-73.125005,26.8945369720459
02-Jun-2001 05:55:53.500,11230,589.5,2096,92.28125,320.4375,-73.125005,26.8945369720459
02-Jun-2001 05:55:53.750,11236,589.5,2096,92.28125,320.5,-72.42188,26.8945369720459
02-Jun-2001 05:55:54.000,11242,589.5,2096,92.28125,320.625,-72.42188,26.8945369720459
02-Jun-2001 05:55:54.250,11247,589.5,2096,92.28125,320.75,-72.42188,26.8945369720459
02-Jun-2001 05:55:54.500,11251,589.5,2096,92.28125,321,-72.42188,26.8945369720459
02-Jun-2001 05:55:54.750,11257,589.5,2096,92.3125,321.0625,-72.42188,26.8945369720459
02-Jun-2001 05:55:55.000,11263,589.5,2096,92.3125,321.1875,-72.42188,26.8945369720459
02-Jun-2001 05:55:55.250,11267,589.5,2096,92.3125,321.25,-72.42188,26.8945369720459
02-Jun-2001 05:55:55.500,11273,589.5,2096,92.3125,321.5,-72.42188,26.8945369720459
02-Jun-2001 05:55:55.750,11278,589.5,2096,92.3125,321.6875,-72.42188,26.8945369720459
02-Jun-2001 05:55:56.000,11285,589.5,2096,92.3125,321.875,-72.42188,27.8906326293945
02-Jun-2001 05:55:56.250,11290,589.5,2096,92.3125,322.25,-72.42188,27.8906326293945
02-Jun-2001 05:55:56.500,11296,589.5,2096,92.3125,322.4375,-72.42188,27.8906326293945
02-Jun-2001 05:55:56.750,11303,589.5,2096,92.3125,322.8125,-72.42188,27.8906326293945
02-Jun-2001 05:55:57.000,11309,589.5,2096,92.3125,322.875,-72.42188,27.8906326293945
02-Jun-2001 05:55:57.250,11316,589.5,2096,92.3125,323.125,-72.42188,27.8906326293945
02-Jun-2001 05:55:57.500,11322,589.5,2096,92.3125,323.25,-71.718755,28.8867263793945
02-Jun-2001 05:55:57.750,11329,589.5,2096,92.3125,323.3125,-71.718755,28.8867263793945
02-Jun-2001 05:55:58.000,11338,589.5,2096,92.28125,323.5625,-71.718755,28.8867263793945
02-Jun-2001 05:55:58.250,11343,589.5,2096,92.28125,324,-71.718755,28.8867263793945
02-Jun-2001 05:55:58.500,11348,589.5,2096,92.3125,324.125,-71.718755,28.8867263793945
02-Jun-2001 05:55:58.750,11356,589.5,2096,92.3125,324.5625,-71.718755,28.8867263793945
02-Jun-2001 05:55:59.000,11362,589.5,2096,92.3125,324.875,-71.718755,29.8828201293945
02-Jun-2001 05:55:59.250,11370,589.5,2096,92.28125,325,-71.718755,29.8828201293945
02-Jun-2001 05:55:59.500,11378,589.5,2088,92.28125,325.125,-71.718755,29.8828201293945
02-Jun-2001 05:55:59.750,11384,589.5,2088,92.28125,325.375,-71.718755,29.8828201293945
02-Jun-2001 05:56:00.000,11393,589.5,2088,92.28125,325.75,-71.718755,29.8828201293945
02-Jun-2001 05:56:00.250,11400,589.5,2088,92.28125,325.625,-71.718755,30.8789138793945
02-Jun-2001 05:56:00.500,11407,589.5,2088,92.3125,325.6875,-71.718755,30.8789138793945
02-Jun-2001 05:56:00.750,11415,589.5,2088,92.3125,326.4375,-71.718755,30.8789138793945
02-Jun-2001 05:56:01.000,11422,589.5,2088,92.3125,326.1875,-71.718755,30.8789138793945
02-Jun-2001 05:56:01.250,11431,589.5,2088,92.3125,326.125,-71.718755,30.8789138793945
02-Jun-2001 05:56:01.500,11440,589.5,2088,92.3125,326.625,-71.718755,30.8789138793945
02-Jun-2001 05:56:01.750,11447,589.5,2088,92.3125,326.875,-71.718755,31.8750076293945
02-Jun-2001 05:56:02.000,11455,589.5,2088,92.3125,326.9375,-71.718755,31.8750076293945
02-Jun-2001 05:56:02.250,11463,589.5,2088,92.3125,326.875,-71.718755,31.8750076293945
02-Jun-2001 05:56:02.500,11472,589.5,2088,92.3125,327,-71.718755,31.8750076293945
02-Jun-2001 05:56:02.750,11481,589.5,2088,92.3125,327,-71.718755,31.8750076293945
02-Jun-2001 05:56:03.000,11491,589.5,2088,92.34375,326.9375,-71.718755,31.8750076293945
02-Jun-2001 05:56:03.250,11499,589.5,2088,92.34375,326.875,-71.718755,31.8750076293945
02-Jun-2001 05:56:03.500,11507,589.5,2088,92.34375,326.75,-71.718755,31.8750076293945
02-Jun-2001 05:56:03.750,11519,590.5,2088,92.34375,326.6875,-71.718755,31.8750076293945
02-Jun-2001 05:56:04.000,11528,590.5,2088,92.34375,326.5625,-71.718755,31.8750076293945
02-Jun-2001 05:56:04.250,11536,590.5,2088,92.34375,326.5,-71.718755,31.8750076293945
02-Jun-2001 05:56:04.500,11544,590.5,2080,92.34375,326.3125,-71.718755,31.8750076293945
02-Jun-2001 05:56:04.750,11554,589.5,2080,92.3125,326.25,-71.718755,30.8789138793945
02-Jun-2001 05:56:05.000,11564,589.5,2080,92.3125,326.1875,-71.718755,30.8789138793945
02-Jun-2001 05:56:05.250,11572,589.5,2080,92.34375,326.25,-71.718755,30.8789138793945
02-Jun-2001 05:56:05.500,11582,589.5,2080,92.40625,326.1875,-71.718755,30.8789138793945
02-Jun-2001 05:56:05.750,11590,590.5,2088,92.40625,326.0625,-71.718755,30.8789138793945
02-Jun-2001 05:56:06.000,11602,590.5,2088,92.4375,325.9375,-71.718755,30.8789138793945
